title,address,phone,web_site,review_count,review_rating,segment,review_1_name,review_1_note,review_1_texte,review_1_date,review_2_name,review_2_note,review_2_texte,review_2_date,review_3_name,review_3_note,review_3_texte,review_3_date,place_id,cid,latitude,longitude,link
Maison Kanso - NGH Conseils,"33 Rue Étienne Marcel, 75001 Paris, France",+33 1 40 20 05 62,http://www.maisonkanso.com/,50,5,S3 - Full power,Flora Paris,5,"Nous avons eu l'occasion de travailler à plusieurs reprises avec Maison Kanso et ne pouvons que la recommander. Rares sont aujourd'hui les professionnels aussi présents, réactifs et à l'écoute de leurs clients. Nous avons particulièrement apprécié la qualité de l'accompagnement, les conseils avisés et le suivi tout au long du projet. Nous recommandons Maison Kanso les yeux fermés à toute personne ayant un projet immobilier.",il y a une semaine,Nicolas Simon,5,"Un grand merci à l'agence Kanso! Je tiens particulièrement à souligner le travail de Nizar qui a été à l'écoute de mes critères et d'une aide précieuse. Il a fait preuve d'une grande disponibilité et m'a trouvé l'appartement parfait, correspondant exactement à mes attentes. Service de qualité du début à la signature. Bravo et encore merci…",il y a 6 mois,Indiana DARDERES,5,"Nous ne pouvons recommander assez la maison Kanso ! Le sérieux, la gentillesse de Nizar Kanso, et son dévouement... il nous a accompagné dans notre achat  de manière tellement gentille et rassurante que cette transaction decisive et angoissante pour nous, se transforma en un réel plaisir...",il y a 3 mois,ChIJB90VXWJv5kcRtJD2hKUrxh0,2145450262388969652,48.8642274,2.3468948999999997,https://www.google.com/maps/place/Maison+Kanso+-+NGH+Conseils/data=!4m7!3m6!1s0x47e66f625d15dd07:0x1dc62ba584f690b4!8m2!3d48.8642274!4d2.3468949!16s%2Fg%2F11sh4c1m6w!19sChIJB90VXWJv5kcRtJD2hKUrxh0?authuser=0&hl=fr&rclk=1
Admínístrateur De Bíens Gessim,"42 Rue Gambetta, 92100 Boulogne-Billancourt, France",+33 1 41 22 40 40,https://gessim.immo/,21,3.3,S2 - Auto partielle + Claude,Julie Laffilay,1,"Très déçu ,  je confirme les mauvais commentaires . Mauvaise  communication , pas de rdv pour une visite avant deux semaines et le jour j 6h avant on nous envoie un message pour dire que finalement il est plus dispo",il y a 8 mois,Hugo Vaillaud,1,"Très peu réactifs. Quand j'appelle et que la bonne personne n'est pas à l'agence, ils prennent mon numéro et me disent qu'ils transmettront, ce qui n'arrive manifestement jamais. L'agent auquel j'ai affaire s'irrite pour un rien alors que je suis très cordial, et se montre à la limite du menaçant en insinuant très clairement que je lui mens.",Modifié il y a un an,Nami day (Namiday),1,"Sur tous les aspect cet administrateur de bien est incompétent. Il a choisi, pour ne pas dire imposé, un locataire mauvais payeur qui a dégradé l'appartement engendrant des milliers d'euros de réparation. Nous avons du batailler pour récupérer notre caution car selon eux l'appartement était en bonne état.  Même pour des cas simples comme une demande de document, il semble que cette tâche soit insurmontable et qu'un mois d'attente est un délai minimale de réponse.  Fuyez !  Si ce n'est pas de l'escroquerie, c'est de l'incompétence.",il y a 2 ans,ChIJG-xWDdt65kcRS6iKVdzbkgg,617797838277617739,48.844468899999995,2.2403073,https://www.google.com/maps/place/Adm%C3%ADn%C3%ADstrateur+De+B%C3%ADens+Gessim/data=!4m7!3m6!1s0x47e67adb0d56ec1b:0x892dbdc558aa84b!8m2!3d48.8444689!4d2.2403073!16s%2Fg%2F11c575rtmg!19sChIJG-xWDdt65kcRS6iKVdzbkgg?authuser=0&hl=fr&rclk=1
CS IMMOBILIER,"12 Av. Saint-Jean-Baptiste, 06000 Nice, France",+33 6 20 89 03 75,http://csimmobilier.com/,28,4.8,S2 - Auto partielle + Claude,Ste,5,"Agence très sérieuse, répondant rapidement aux demandes, que ce soit pour la location ou pour les achats immobiliers. Je recommande vivement de faire appel a eux, ce sont des personnes honnêtes, ce qui est de plus en plus rare de nos jours… Merci à vous",il y a un mois,Nawal El Fettouhi,5,"J’ai récemment acquis mon bien immobilier via l’agence CS Immobilier avec l’accompagnement de Cyril, très professionnel, réactif et disponible tout au long du projet. Merci encore pour votre aide, je recommande vivement  !",il y a un mois,Cynthia Cappellacci,5,Un grand merci à Cyril pour son professionnalisme de la visite à la signature Toujours disponible au téléphone Encore merci pour l'acquisition de notre bien ce jour Nous recommandons et espérons retravaille avec lui prochainement,il y a 2 mois,ChIJ7V2Hg7razRIRpEbhB6tB3dc,15554660890834978468,43.7022769,7.2782941999999995,https://www.google.com/maps/place/CS+IMMOBILIER/data=!4m7!3m6!1s0x12cddaba83875ded:0xd7dd41ab07e146a4!8m2!3d43.7022769!4d7.2782942!16s%2Fg%2F11c464_xj0!19sChIJ7V2Hg7razRIRpEbhB6tB3dc?authuser=0&hl=fr&rclk=1
ISAMBERT,"93 Rue Blomet, 75015 Paris, France",+33 1 44 19 62 62,http://www.isambert.fr/,130,2.6,S3 - Full power,Carla Bns,5,"Copropriétaire dans un immeuble géré par l’agence Isambert depuis plusieurs années, je suis très satisfaite de la qualité de leur gestion. Équipe réactive et toujours proactive dans le suivi des dossiers. Merci pour votre sérieux et votre efficacité face à chacune des demandes !",il y a 4 mois,Esther Castel,1,"Ma demande n'ayant jamais abouti faute de réponse, il est regrettable de devoir laisser un avis via internet. J'ai loué un appartement via Isambert de septembre 2020 à juin 2024 et l'expérience fut une catastrophe du début à la fin. En dehors de l'appartement où les dégâts s'accumulaient (chauffe-eau, moisissure, insalubrité), Isambert ne m'a jamais remboursé le trop-plein d'APL que l'agence a perçu au début de ma location et dont nous avons fait l'avance, avance jamais remboursée ! Nous les réclamons depuis 5 ans sans réponse, malgré les attestations de la CAF à l'appui. Le service comptabilité a visiblement changé puisque, depuis un an, tous mes mails de relance me reviennent. En somme, l'agence fait de la rétention d'ALS et est injoignable. Nous avons déposé un signalement à la CAF pour fraude.",il y a 5 mois,Clem Vdr,5,"Locataire depuis plusieurs années dans un appartement géré par Isambert, je suis très satisfaite de leur accompagnement. Merci plus particulièrement à Monsieur Leclercq qui réagit toujours rapidement à mes demandes par mails",il y a 3 mois,ChIJV5yxZz5w5kcRe5pNs1jtX30,9034200342749616763,48.840842599999995,2.3005997,https://www.google.com/maps/place/ISAMBERT/data=!4m7!3m6!1s0x47e6703e67b19c57:0x7d5fed58b34d9a7b!8m2!3d48.8408426!4d2.3005997!16s%2Fg%2F1tkkt53p!19sChIJV5yxZz5w5kcRe5pNs1jtX30?authuser=0&hl=fr&rclk=1
Delphine Herail Immobilier,"18 Rue Lamarck, 75018 Paris, France",+33 6 62 00 87 28,https://delphineherailimmobilier.com/,7,5,S1 - Outil Claude léger,yaelchiara,5,"Delphine connait le quartier comme sa poche et a compris mon besoin et mes critères. Elle a non seulement vendu mon appartement mais elle m'a aidé à trouver celui que j'allais acheter. Et pour finir en beauté, j'ai acheté et vendu le même jour au même prix. Défi relevé!!",il y a 8 mois,Gilles Larosée,5,"l'agence Delphine Hérail nous a parfaitement accompagné pour la vente de notre appartement , sa connaissance du marché, sa réactivité et l'étendue de son réseau ont été décisifs. Son implication dans la négociation habituelle , réelle et bien pensée, a été appréciée de toutes les parties et au final nous a permis de vendre notre bien en un mois environ et à un prix très satisfaisant pour nous . Si l'on ajoute un souci permanent du service au client vraiment que du bonheur!!!",il y a 8 mois,Bruno Znaor,5,"Madame Herail connaît parfaitement son quartier. Son accompagnement est sérieux, professionnel et ses conseils sont toujours pertinents.",il y a 4 mois,ChIJ11pcH11u5kcR03CcvQ_9-KM,11815471866453979347,48.8877464,2.3445286,https://www.google.com/maps/place/Delphine+Herail+Immobilier/data=!4m7!3m6!1s0x47e66e5d1f5c5ad7:0xa3f8fd0fbd9c70d3!8m2!3d48.8877464!4d2.3445286!16s%2Fg%2F11g0hp1s4d!19sChIJ11pcH11u5kcR03CcvQ_9-KM?authuser=0&hl=fr&rclk=1
Grand Breil Immobilier,"43 Rue Gabriel Péri, 92300 Levallois-Perret, France",+33 6 87 58 78 03,http://www.grandbreil.fr/,30,4.9,S2 - Auto partielle + Claude,Antoinette Groeneweg,5,"Pauline m’a accompagnée dans mon projet de mise en location de mon appartement. Elle a été d’une disponibilité, réactivité, gentillesse et efficacité redoutables pour me permettre de trouver rapidement un locataire, faire les estimations, les diagnostiques, l’état des lieux et mise en contact d’un comptable. Elle soigne ses dossiers comme s’il s’agissait de ses propres biens et donne de précieux conseils pour que tout se passe au mieux pour tous les parties. Ça fait du bien d’être aussi bien accompagné ! Foncez pour vos projets",il y a 2 mois,Abdé T,5,"Nous avons acheté notre appartement via l agence et avons été reçu par Pauline . Nous en avons rencontré des agents immobiliers dans notre recherche, mais franchement Pauline a été au delà de nos attentes . Elle est très professionnelle, vraiment à l’écoute de nos demandes , qui fait tout pour être disponible pour toutes nos demandes et sollicitations . Ses conseils ont été tout aussi précieux . Nous recommandons vivement cette agence familiale qui a gardé les valeurs des agents immobiliers de proximité comme on en voit rarement aujourd’hui. Nous tenons encore à chaleureusement remercier Pauline pour tout son travail et son accompagnement pour la réussite de cet achat .",il y a 3 mois,MARLENE MOREAU,5,Nous avons fait confiance à Pauline pour la vente de notre bien. Elle a su être d’une rigueur et d’un professionnalisme remarquable. En deux visites notre bien a été vendu. Je recommande.,il y a 2 mois,ChIJu5N9sWJv5kcRdsceKUqf3IQ,9573702048749111158,48.892609,2.2870322,https://www.google.com/maps/place/Grand+Breil+Immobilier/data=!4m7!3m6!1s0x47e66f62b17d93bb:0x84dc9f4a291ec776!8m2!3d48.892609!4d2.2870322!16s%2Fg%2F11s96czrw9!19sChIJu5N9sWJv5kcRdsceKUqf3IQ?authuser=0&hl=fr&rclk=1
Compagnie Immobilière PARENT ISSY,"15 Av. Victor Cresson, 92130 Issy-les-Moulineaux, France",+33 1 55 95 88 88,http://www.immobiliereparent.com/,102,4.5,S3 - Full power,celia cortes,5,"Je remercie grandement Mr SAMI OUERGHI pour son accompagnement dans l’achat de mon premier appartement. Sami a su prendre le temps de m’expliquer chaque point de la vente, il a été transparent et prévenant. Il reste joignable et trouve des solutions à chaque problème. Très bienveillant tant avec les vendeurs qu’avec l’acheteur. Merci pour votre humanité.  À bientôt pour mon futur projet immobilier, Celia",il y a 2 mois,Clotilde Geoffroy,5,"Je recommande vivement l’agence Parent Immobilier, et en particulier Arnaud, qui a été un interlocuteur très professionnel du début à la fin. Ses conseils étaient pertinents et adaptés, le prix de vente ajusté au marché. Bien vendu en seulement 2 semaines ! Un agent efficace, sérieux et à l’écoute ! Un grand merci :)",il y a 2 mois,Marina Muratova,5,"Nous remercions sincèrement PARENT Issy Seine, et en particulier Sami OUERGHI, pour son accompagnement dans notre projet immobilier. Toujours disponible, réactif, bienveillant et attentif à nos besoins, il a rendu cette expérience très agréable. C’est un professionnel de confiance que nous recommandons sans hésitation.",il y a 3 semaines,ChIJs20f6IN65kcRdsbnJXkeQBE,1243027002830079606,48.8231433,2.2706503,https://www.google.com/maps/place/Compagnie+Immobili%C3%A8re+PARENT+ISSY/data=!4m7!3m6!1s0x47e67a83e81f6db3:0x11401e7925e7c676!8m2!3d48.8231433!4d2.2706503!16s%2Fg%2F1pzxcvjcx!19sChIJs20f6IN65kcRdsbnJXkeQBE?authuser=0&hl=fr&rclk=1
De Barros Immobilier,"73 Av. du Général de Gaulle, 94700 Maisons-Alfort, France",+33 1 43 76 41 43,http://www.debarrosimmobilier.fr/,26,4.4,S2 - Auto partielle + Claude,Julia C,5,"Expérience parfaite avec M. de Barros pour l'acquisition de mon premier appartement. Au-delà de ses compétences professionnelles et de la qualité de ses conseils, j'ai trouvé un interlocuteur humain, à l'écoute et très rassurant. Sa réactivité et sa disponibilité pour organiser les rendez-vous avec les artisans m'ont beaucoup aidé pour la planification de mes travaux. Un professionnel sérieux sur qui on peut compter, je le recommande sans hésiter.",il y a 3 mois,Séverine Kicka,5,"Je recommande vivement l’agence De Barros pour son professionnalisme et son accompagnement de qualité lors de la vente de mon appartement. Tout au long du processus, M De Barros a fait preuve de transparence et d’un suivi rigoureux. J’ai particulièrement apprécié sa capacité à sélectionner des dossiers financiers solides, ce qui a permis de sécuriser la vente. Son expertise et son expérience ont rendu cette vente fluide et sereine. Un grand merci pour votre accompagnement !",il y a 4 mois,Pascal Gauthier,5,"J’ai acheté mon appartement par l’agence De Barros puis l’ai revendu 20 ans plus tard par cette même agence. Dans les 2 cas, l’agence et particulièrement M. De Barros m’ont donné pleinement satisfaction, surtout dans une période où les ventes étaient assez difficiles. Les conseils apportés, la rapidité et le professionnalisme de l’agence me poussent à la recommander en toute confiance.",il y a 2 ans,ChIJi08enj1z5kcRuE42oUBfVmI,7085955794901290680,48.801595,2.4309149999999997,https://www.google.com/maps/place/De+Barros+Immobilier/data=!4m7!3m6!1s0x47e6733d9e1e4f8b:0x62565f40a1364eb8!8m2!3d48.801595!4d2.430915!16s%2Fg%2F11h40z4942!19sChIJi08enj1z5kcRuE42oUBfVmI?authuser=0&hl=fr&rclk=1
Etage.2,"1 bis Rue Brown-Séquard, 75015 Paris, France",+33 1 80 89 20 20,https://etage2.fr/fr/,1,5,S1 - Outil Claude léger,Chloe Brasseur,5,"J'ai découvert l'agence étage.2 à son lancement et j'ai tout de suite accroché avec la façon de travailler d'Antoine : claire, sérieuse et humaine. on sent une vraie implication et une approche nouvelle génération qui fait du bien dans l'immobilier. Résultat : mon appartement vendu en moins de 3 semaines. Bravo, je recommande vivement.",il y a 7 mois,,,,,,,,,ChIJkT_0zJFv5kcR5aNhzS2kLmA,6930657393195983845,48.8419314,2.3151845,https://www.google.com/maps/place/Etage.2/data=!4m7!3m6!1s0x47e66f91ccf43f91:0x602ea42dcd61a3e5!8m2!3d48.8419314!4d2.3151845!16s%2Fg%2F11x__dlg_n!19sChIJkT_0zJFv5kcR5aNhzS2kLmA?authuser=0&hl=fr&rclk=1
Millot Laurent,"89 Rue du Général Leclerc, 60690 Marseille-en-Beauvaisis, France",+33 3 44 48 39 73,http://www.immo-millot.com/,31,4.7,S2 - Auto partielle + Claude,Sébastien Rançon,5,"Un grand merci à Mr Millot dont le professionnalisme, la sympathie et la réactivité nous ont permis d’acquérir notre premier bien immobilier. Nous recommandons à 100% cette agence.",il y a un an,David Delcenserie,5,"Personne très sympathique, très professionnel, connaît très bien son métier. Il a trouver la. Maison qu'il nous fallait et dans nos prix. Je recommande à 200% cette personne. Merci Mr millot et on vous attend pour trinquer🍾🍾🍾",il y a 4 ans,Valérie B,5,"Très bonne agence, malgré le contexte actuel nous avons réaliser notre projet et acheter une maison grâce à Laurent Millot professionnel dynamique et très sympa on recommande à 100 % 👍😊",il y a 5 ans,ChIJjelnxO4R50cRh5kTLq48Vh4,2186001387929966983,49.5761275,1.9549759999999998,https://www.google.com/maps/place/Millot+Laurent/data=!4m7!3m6!1s0x47e711eec467e98d:0x1e563cae2e139987!8m2!3d49.5761275!4d1.954976!16s%2Fg%2F1tqydts_!19sChIJjelnxO4R50cRh5kTLq48Vh4?authuser=0&hl=fr&rclk=1
Jean-Yves COLLIN Conseiller immobilier Homeclik sur Paris et ses environs,"Pl. Gambetta, 75020 Paris, France",+33 6 12 52 44 91,http://www.homeclik.fr/,2,5,S1 - Outil Claude léger,X G,5,M. Collin est d'un professionnalisme exemplaire. Il a su se rendre disponible et à trouvé les solutions pour pouvoir nous permettre de concrétiser notre projet. Allez-y les yeux fermés.,il y a un an,Virginie Lebeau,5,"Je ne peux que conseiller Jean Yves pour son professionnalisme, son dévouement et son sens du service. J'ai travaillé à plusieurs reprises avec lui, et c'est toujours un réel un plaisir.",il y a 3 ans,,,,,ChIJZ4eNhCxt5kcRsumVch9_CTI,3605552749729933746,48.8649175,2.3985125,"https://www.google.com/maps/place/Jean-Yves+COLLIN+Conseiller+immobilier+Homeclik+sur+Paris+et+ses+environs/@48.8649175,2.3985125,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66d2c848d8767:0x32097f1f7295e9b2!8m2!3d48.8649175!4d2.3985125!16s%2Fg%2F11j78k6pgr?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
DB Properties,"Rue de Mont Saint-Pont 24, 1440 Braine-le-Château, Belgique",+32 497 25 42 38,http://www.db-properties.be/,31,5,S2 - Auto partielle + Claude,Bruno Lagae,5,"J'ai été satisfait de l' expérience avec l' agence immobilière D B Properties pour la mise en vente de mon immeuble. La consultation préalable fut extrêmement intéressante et productrice de réactions de ma part pour la mise en vente. Ensuite, les étapes, -constitution d'une petite vidéo, -placement d'un panneau « A vendre », -prises de photos des pièces et -mise en route des dossiers PEB et PV de conformité des installations électriques et photovoltaïque nécessaires à a vente se sont succédés de façon régulière et bien suivie. Le tout s'est déroulé dans un climat de bonne humeur et de disponibilité remarquable. Ensuite, les visites du bien par de nombreux acheteurs potentiels ne nous a pas causé d' inconvénients, tout s'est bien passé. Enfin, la réunion des deux parties a permis de sélectionner et aboutir sur un accord de principe quant à la réalisation de la vente proprement dite. Ce fût une expérience très positive et pleine de découvertes positives.",il y a 4 mois,Julie De Deurwaerder,5,"Très bonne expérience auprès de Louis et Thomas. Ils sont à l'écoute, super pro et s'implique vraiment dans le projet. Nous avons eu des résultats avec eux, là où d'autres n'avaient pas réussi à nous satisfaire. Je recommande vivement leur agence pour vos futurs projets.",il y a 4 mois,Brigitte Florani,5,"Je recommande fortement DB Properties. Pour la vente de notre bien, Louis et Thomas ont été d'un professionnalisme exemplaire. La vente a été conclue rapidement, au prix convenu ensemble. Entre le moment de la mise en vente et l'acte (+/- 5 mois), ils ont toujours été disponibles pour répondre à nos questions. Merci beaucoup à tous les 2.",il y a 4 mois,ChIJ4e6VUpfPw0cRFDwehO0PLpQ,10677489279340264468,50.6833495,4.2741601,https://www.google.com/maps/place/DB+Properties/data=!4m7!3m6!1s0x47c3cf975295eee1:0x942e0fed841e3c14!8m2!3d50.6833495!4d4.2741601!16s%2Fg%2F11y4099q7c!19sChIJ4e6VUpfPw0cRFDwehO0PLpQ?authuser=0&hl=fr&rclk=1
Raccosta Immobilier,"23 Pl. Saint-Roch, 06500 Menton, France",+33 4 93 35 76 53,http://www.raccosta.com/fr,132,4.8,S3 - Full power,Mattéo Bodino,5,"Excellente équipe ! Ils ont su répondre parfaitement à nos attentes. L’ensemble des collaborateurs s’est montré très réactif et de bon conseil. Grâce à eux, nous avons trouvé le bien idéal. Mention spéciale à Léna, qui nous a accompagnés avec beaucoup de professionnalisme dans nos recherches. Je recommande vivement !",il y a 2 mois,Yanis Naji,5,"Je recommande vivement Maitre Oscar . Il a réalisé un avis de valeur juste et cohérent, parfaitement aligné avec le marché. Grâce à son professionnalisme et à son efficacité, mon appartement a été vendu en seulement un mois. Un accompagnement sérieux et de qualité du début à la fin.",il y a 2 mois,Karine Mollo,5,"Un grand merci à toute l équipe... Grand professionnalisme, grande disponibilité. N hésitez pas à vous adresser à eux..quelque soit votre projet ils sauront tout mettre en œuvre pour le réaliser. Un merci tout particulier à Lisa...",il y a 2 mois,ChIJJ3Iqjt_rzRIRcKaJWg6Xu5A,10429095450010822256,43.774507899999996,7.5009859,https://www.google.com/maps/place/Raccosta+Immobilier/data=!4m7!3m6!1s0x12cdebdf8e2a7227:0x90bb970e5a89a670!8m2!3d43.7745079!4d7.5009859!16s%2Fg%2F1thjqpj2!19sChIJJ3Iqjt_rzRIRcKaJWg6Xu5A?authuser=0&hl=fr&rclk=1
Thomas d’Aquin | Agence immobilière Paris 6 Raspail Lutetia – Estimation & Vente,"71 Bd Raspail, 75006 Paris, France",+33 1 47 33 75 94,http://www.thomasdaquin.com/,42,4.8,S3 - Full power,coraline BALLIGAND,5,"J’ai eu l’occasion d’échanger avec Laurent à plusieurs reprises sur le marché immobilier du 6ᵉ arrondissement de Paris au sujet de la vente d’appartements.  Sa connaissance des prix et des spécificités du quartier Saint-Germain-des-Prés est impressionnante. Ses analyses sont précises, argumentées et toujours très structurées.  On sent un professionnel rigoureux, transparent et profondément attaché à la qualité du travail bien fait.  J’ai pu observer que dans cette agence, tout est mis en oeuvre pour toujours présenter les appartements sous leurs plus beaux aspects avec soin et sens du détail.  D’après moi, c’est une référence sérieuse auquel il faut penser en priorité sur le secteur Rive Gauche. Je recommande donc vivement cette agence à tous les propriétaires souhaitant vendre un appartement à Paris 6ᵉ.",il y a 3 mois,Muriel LE MANCHEC,5,"Une grande efficacité, un grand professionnalisme et le tout avec beaucoup de gentillesse et d’élégance. Tout s’est orchestré très vite et très bien. A contacter en toute confiance.",il y a 4 semaines,Olivier Maugret,5,"Je recommande vivement L'agence THOMAS D'AQUIN IMMOBILIER, Mr BENHAMOU a fait preuve de professionnalisme, a l'écoute, réactif, excellente communication, au final le bien a été vendu très rapidement au prix estimé ! Encore merci pour la qualité de vos services !",il y a 7 mois,ChIJgyRA7S9x5kcRTDtAA41ZddU,15381298564533599052,48.8492071,2.3277888,https://www.google.com/maps/place/Thomas+d%E2%80%99Aquin+%7C+Agence+immobili%C3%A8re+Paris+6+Raspail+Lutetia+%E2%80%93+Estimation+%26+Vente/data=!4m7!3m6!1s0x47e6712fed402483:0xd575598d03403b4c!8m2!3d48.8492071!4d2.3277888!16s%2Fg%2F11fm_htbqz!19sChIJgyRA7S9x5kcRTDtAA41ZddU?authuser=0&hl=fr&rclk=1
Joseph Garnier Immobilier,"6 Bd Joseph Garnier, 06000 Nice, France",+33 4 93 35 71 22,http://josephgarnier.fr/,64,4.7,S3 - Full power,Lauriane Perie,5,"Claire a été exceptionnelle dans la vente de notre appartement. Très professionnelle, disponible peu importe le moment, à l’écoute et d’une réactivité incroyable. Sans aucun doute l’une des agents immobilière la plus sincère et serviable de Nice. Merci encore pour tout",il y a 5 mois,MIMA BENI,5,"Un grand merci à l’agence pour son professionnalisme et sa disponibilité. Mention spéciale à Claire pour son accompagnement, sa patience et ses conseils précieux lors des visites. Grâce à elle, nous avons trouvé notre appartement idéal.",il y a 7 mois,Alexandre MAGLIANO,5,"Je tiens à remercier chaleureusement Benjamin de l’agence Joseph Garnier à Nice. Grâce à son efficacité et à sa parfaite maîtrise du dossier, la vente a pu être réalisée en seulement 24 heures. J’ai particulièrement apprécié la qualité de son accompagnement, son sérieux et son suivi rigoureux à chaque étape du processus. Une prestation exemplaire que je recommande sans réserve.",il y a 9 mois,ChIJs0T0RU_RzRIRf3B-T9gcv7I,12880045174675107967,43.710218999999995,7.260760299999999,https://www.google.com/maps/place/Joseph+Garnier+Immobilier/data=!4m7!3m6!1s0x12cdd14f45f444b3:0xb2bf1cd84f7e707f!8m2!3d43.710219!4d7.2607603!16s%2Fg%2F11ffn2fdfk!19sChIJs0T0RU_RzRIRf3B-T9gcv7I?authuser=0&hl=fr&rclk=1
WALLS PARIS,"29 Rue Vaneau, 75007 Paris, France",+33 1 40 62 90 25,http://www.wallsparis.com/,15,5,S1 - Outil Claude léger,Hélène Beaudouin,5,"Hélène B. Mille Mercis (et le mot est petit)  à  l’agence Walls, qui s’était déjà si bien occupée , il y a 4 ans , d’un de mes biens , avec toujours autant de gentillesse et finesse ! Et  pour cette vente récente, je n’oublierai jamais tout leur investissement sans faille jusqu’au bout , avec une telle disponibilité si rare de nos jours... Et tout cela dans une énergie positive, avec toujours le sourire aux lèvres , si important ! Allez y en toute confiance !",il y a 11 mois,FREDERIC LECOINTRE,5,"Oubliez la mauvaise réputation des agents immobiliers!! , ici c'est  tout le contraire : 2 dames extrêmement professionnelles, très ""fines mouches"", et terriblement efficaces pour  la vente de mon appartement (d'ailleurs c'est la 2e fois que nous faisions affaire). Je recommande vivement cette agence !",il y a 11 mois,pierre-alain douay,5,"Accompagnement, amabilité, attention, compétence, diplomatie, disponibilité, finesse, opiniâtreté, sérénité, sourire. 10 étoiles ! Pour nous, de la première visite à l’achat, ce fut parfait en tous points.",il y a 11 mois,ChIJtei9ditw5kcR-s06Wsh8UVc,6291947354362400250,48.8526811,2.3192117999999997,https://www.google.com/maps/place/WALLS+PARIS/data=!4m7!3m6!1s0x47e6702b76bde8b5:0x57517cc85a3acdfa!8m2!3d48.8526811!4d2.3192118!16s%2Fg%2F11b6j5c9z3!19sChIJtei9ditw5kcR-s06Wsh8UVc?authuser=0&hl=fr&rclk=1
Sereno,"24 ter Rue Paul Bert, 94130 Nogent-sur-Marne, France",+33 6 75 16 47 82,https://www.sereno.fr/,36,4.9,S2 - Auto partielle + Claude,Guillain Le Bec,5,"Agence sérieuse avec laquelle j'ai pu acheter un appartement en 2021. 4 ans plus tard, c'est avec le même sérieux et une bonne implication de Mr Barrosso que je suis parvenu à le revendre.",il y a 4 mois,MARIE-LAURE BOIZARD,5,"Ns avons décidé de rompre l'exclusivité avec une agence de Vincennes et avons choisi Stéphanie Lebelle pour la vente de notre appartement. En qq jours, ns avions 3 potentiels acquéreurs. .. Ce sont les premiers intéressés que ns avons choisis,  très agréablement surpris par la rapidité et la fiabilité des visites proposées. Depuis cette excellente expérience, ns conseillons cette professionnelle sérieuse, expérimentée et chaleureuse à nos connaissances cherchant à vendre leurs biens. Merci Hubert et Marie-Laure",il y a 9 mois,Olivier Vanhée,5,"M. Barroso et Mme Lebelle nous ont permis d'acheter un appartement à Montreuil et nous ont accompagné très efficacement tout au long de cette démarche. Mme Lebelle a très bien compris notre demande et nous a proposé un bel appartement, qui nous convient parfaitement; elle a été très disponible et de bon conseil lors des visites. Nous sommes ravis d'avoir conclu cet achat grâce à l'agence Sereno,",il y a un an,ChIJKVJlkNoN5kcRQJotODdK6qc,12099564949910428224,48.8385465,2.4833208,https://www.google.com/maps/place/Sereno/data=!4m7!3m6!1s0x47e60dda90655229:0xa7ea4a37382d9a40!8m2!3d48.8385465!4d2.4833208!16s%2Fg%2F11vkm6h6_1!19sChIJKVJlkNoN5kcRQJotODdK6qc?authuser=0&hl=fr&rclk=1
Rive Droite Immobilier,"140 Bd Voltaire, 75011 Paris, France",+33 1 46 59 28 82,https://www.rive-droite-immobilier.com/,105,3.8,S3 - Full power,Guillaume Algis,1,"J'ai passé 9 ans dans un appartement géré par cette agence. J'ai toujours réglé mon loyer en temps et en heure et n'ai ""jamais posé de problème"" selon les mots même du directeur de l'agence. Après avoir eu des difficultés à obtenir une date pour une état des lieux de sortie (durant lequel aucune dégradation n'a constatée) , j'ai ensuite mis 4 mois (soit 2 de plus que le délai légal !) à me faire rembourser mon dépôt de garantie. Pour les pénalités de retard on repassera : on m'a gentiment indiqué qu'elles ne seraient pas payées sans action en justice de ma part. J'encourage fortement les locataires ayant à faire à cette agence de saisir immédiatement et directement les recours légaux à votre disposition (conciliateur de justice) pour faire valoir vos droits, puisque c'est apparemment le seul langage que comprenne les personnes de cette agence.",il y a 6 mois,matthieu Guiberteau,4,Nous rencontrons de grandes difficultés à récupérer notre caution. Rien ne justifie ces difficultés. L'appartement a été rendu dans le même état que nous l'avons laissé.  Que se passe t il ?  mise a jour 18 09 2025 Paiement reçu. Merci à l equipe qui nous a parfaitement accueilli. j enleve une etoile pour l obligation de passer par cet avis pour accélérer le paiement de la caution mais bon... je recommande tout de même,Modifié il y a 8 mois,Romain Cazalis,1,A fuire! Si notre expérience peut être utile à d’autres : Nous ne nous sommes pas laissés intimider par l’arrogance et la malhonnêteté de la gérance de cette agence et nous sommes allés jusqu’au tribunal. Nous avons obtenu gain de cause avec dédommagement.,il y a 9 mois,ChIJKaSVOPZt5kcRV3Q1sqMXbf4,18333335649932112983,48.8566516,2.3817315999999997,https://www.google.com/maps/place/Rive+Droite+Immobilier/data=!4m7!3m6!1s0x47e66df63895a429:0xfe6d17a3b2357457!8m2!3d48.8566516!4d2.3817316!16s%2Fg%2F1tdltl8g!19sChIJKaSVOPZt5kcRV3Q1sqMXbf4?authuser=0&hl=fr&rclk=1
